,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_initializer,param_ms_lower,param_p_xo,param_tournament_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,outer_fold
4,1.3427113056182862,0.02977805058548415,0.0032824039459228515,0.0025008340887625836,grow,2,0.7,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.36090660095215,-10.274946212768555,-11.181785583496094,-13.279655456542969,-8.034236907958984,-12.02630615234375,3.15423334285046,1,6
5,1.4368789196014404,0.1376340290295516,0.005998420715332031,0.0037828145291400384,grow,2,0.7,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.553194046020508,-11.467191696166992,-12.052468299865723,-15.052614212036133,-10.099921226501465,-13.045077896118164,2.3868819602188815,5,6
6,1.47812180519104,0.1502098096053809,0.030385684967041016,0.013462851709174785,grow,2,0.9,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-17.518047332763672,-11.604119300842285,-12.715727806091309,-15.902100563049316,-11.103846549987793,-13.768768310546875,2.5101636327196877,6,6
7,1.3560549736022949,0.274047021103781,0.2680471897125244,0.09083729916685002,grow,2,0.9,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-18.619348526000977,-14.074058532714844,-14.64611530303955,-17.84649085998535,-13.362944602966309,-15.709791564941407,2.1140352879208923,12,6
8,1.488315725326538,0.11077110122324882,0.003939199447631836,0.003455817467486317,rhh,1,0.7,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.723379135131836,-12.297273635864258,-13.13661003112793,-16.414228439331055,-11.698357582092285,-14.253969764709472,2.379572443262064,8,6
9,1.2448807239532471,0.11511386117381904,0.008329820632934571,0.0011067022936306122,rhh,1,0.7,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-18.28566551208496,-13.650940895080566,-13.778363227844238,-17.15020751953125,-12.561083793640137,-15.08525218963623,2.220059444630182,9,6
10,1.3723400115966797,0.31622507817675655,0.03772492408752441,0.03730610479542681,rhh,1,0.9,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.604598999023438,-13.59683895111084,-14.32065200805664,-17.757549285888672,-13.263611793518066,-15.508650207519532,2.224814844732223,11,6
11,1.2344467163085937,0.14493366852108377,0.4292250633239746,0.25345617936020093,rhh,1,0.9,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.67022705078125,-17.312576293945312,-16.46514129638672,-19.92129135131836,-15.977551460266113,-17.86935749053955,1.6318285583355057,15,6
12,1.4890035152435304,0.09797182501596882,0.009484958648681641,0.004724021936936657,rhh,2,0.7,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.291513442993164,-9.94180965423584,-10.98763370513916,-13.58875560760498,-8.436941146850586,-12.049330711364746,3.113471140320024,2,6
13,1.2241456985473633,0.07349956134418133,0.024695682525634765,0.016042404215555736,rhh,2,0.7,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-17.380151748657227,-10.89413070678711,-11.68886661529541,-14.541674613952637,-9.489904403686523,-12.79894561767578,2.822584027488119,4,6
14,1.4150604724884033,0.16219974637802692,0.11924147605895996,0.049509586574094856,rhh,2,0.9,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.543956756591797,-11.173507690429688,-11.400752067565918,-14.916838645935059,-9.562321662902832,-12.719475364685058,2.59043355397166,3,6
15,1.3457443237304687,0.14065665911174988,0.6698050975799561,0.4149151167186692,rhh,2,0.9,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-18.933582305908203,-15.683533668518066,-14.932518005371094,-18.464792251586914,-14.028627395629883,-16.40861072540283,1.947935884854992,14,6
0,1.3849963665008544,0.23225598061226949,0.002510213851928711,0.0004620864678467164,grow,1,0.7,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-16.91194725036621,-12.362770080566406,-13.354181289672852,-12.522449493408203,-11.635149955749512,-13.357299613952637,1.85942962785939,7,7
1,1.196431827545166,0.16207798147381206,0.011767292022705078,0.001306909882934601,grow,1,0.7,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.77372932434082,-14.192371368408203,-15.248191833496094,-13.4908447265625,-13.129280090332031,-14.76688346862793,1.6681045285752807,10,7
2,1.289917230606079,0.035795124190493605,0.07757034301757812,0.03834130174260858,grow,1,0.9,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.151500701904297,-15.16393756866455,-15.674784660339355,-13.877367973327637,-14.44606876373291,-15.46273193359375,1.477207149206776,14,7
3,2.19907283782959,1.2448306907948024,0.6949844360351562,0.6006050132664438,grow,1,0.9,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.089771270751953,-17.28390884399414,-17.972965240478516,-15.728473663330078,-16.100217819213867,-17.23506736755371,1.2283739997411263,16,7
4,1.4672174453735352,0.10000273179891632,0.0054378509521484375,0.006792035234324929,grow,2,0.7,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.35272216796875,-9.730463027954102,-12.173086166381836,-11.12048053741455,-8.135659217834473,-11.702482223510742,3.1335759612646643,1,7
5,1.077061367034912,0.07162179127079447,0.006658124923706055,0.004005400916954322,grow,2,0.7,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.37090492248535,-11.097290992736816,-13.028911590576172,-11.740134239196777,-10.236064910888672,-12.494661331176758,2.1416769366013617,5,7
6,1.2106694221496581,0.1322071902333188,0.01787734031677246,0.006114278947751906,grow,2,0.9,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.997957229614258,-12.39625072479248,-13.701991081237793,-12.241400718688965,-10.532175064086914,-13.173954963684082,2.161263418107303,6,7
7,1.0386476516723633,0.08576771052807064,0.4256525993347168,0.18080403087477487,grow,2,0.9,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-17.899208068847656,-15.08923625946045,-15.95382308959961,-13.73602294921875,-13.44343376159668,-15.224344825744629,1.6181490943651626,12,7
8,1.2105998516082763,0.10271823878581074,0.010417985916137695,0.010505419991755102,rhh,1,0.7,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.260360717773438,-12.257341384887695,-14.191043853759766,-12.724493980407715,-11.910264015197754,-13.668700790405273,1.9569581024481724,8,7
9,1.0837122917175293,0.09994886700783678,0.009664678573608398,0.005344198702608429,rhh,1,0.7,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.668481826782227,-13.726280212402344,-14.898839950561523,-13.234207153320312,-12.725656509399414,-14.450693130493164,1.7626890377473068,9,7
10,1.2875752925872803,0.14290089866125702,0.09946084022521973,0.06760909290180346,rhh,1,0.9,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-17.8942813873291,-14.718871116638184,-15.3108491897583,-13.620259284973145,-13.032500267028809,-14.915352249145508,1.6906471452195002,11,7
11,1.340437364578247,0.11250912115964748,0.2731620311737061,0.21910848504811453,rhh,1,0.9,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-18.63541030883789,-16.877750396728516,-17.706588745117188,-14.941610336303711,-15.095573425292969,-16.651386642456053,1.4453326066515848,15,7
12,1.5461047649383546,0.0513441652211027,0.006419134140014648,0.0061406084645776625,rhh,2,0.7,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.583019256591797,-9.80075740814209,-11.98438835144043,-11.078452110290527,-8.46945858001709,-11.783215141296386,3.1332414709790455,2,7
13,1.1701529979705811,0.10234114977376955,0.01393585205078125,0.004672597063102417,rhh,2,0.7,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-17.107833862304688,-10.792308807373047,-12.51056957244873,-11.495213508605957,-9.622847557067871,-12.305754661560059,2.5786585521727834,3,7
14,1.1957756519317626,0.191909272698922,0.04204559326171875,0.031184372886397402,rhh,2,0.9,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-17.11832618713379,-11.191463470458984,-12.435212135314941,-11.45387077331543,-9.342977523803711,-12.308370018005371,2.6047252872982716,4,7
15,0.976151990890503,0.0552671580669596,0.2832777976989746,0.15518221774126778,rhh,2,0.9,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-17.86678695678711,-14.40001106262207,-16.12883758544922,-14.382806777954102,-14.290810585021973,-15.413850593566895,1.4057200294213166,13,7
0,1.2487568855285645,0.08939961358156195,0.00630030632019043,0.007716281291063951,grow,1,0.7,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.227584838867188,-12.37832260131836,-10.78720474243164,-16.740741729736328,-11.238006591796875,-13.674372100830078,2.7560587808325288,8,8
1,1.2202259063720704,0.19528517249694102,0.007834100723266601,0.006618489167180235,grow,1,0.7,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.77372932434082,-14.557621955871582,-12.173382759094238,-18.028310775756836,-12.571550369262695,-15.020919036865234,2.48776540125057,11,8
2,0.9881565570831299,0.043423184418032064,0.06211762428283692,0.007940791235464649,grow,1,0.9,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.132381439208984,-15.172834396362305,-12.55986213684082,-19.056968688964844,-13.381390571594238,-15.660687446594238,2.557041646708907,13,8
3,0.8735854625701904,0.11108602505298527,0.1996767520904541,0.11757976155874356,grow,1,0.9,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.089771270751953,-17.41098976135254,-14.42426586151123,-20.641281127929688,-15.352154731750488,-17.38369255065918,2.29820300729617,16,8
4,1.3415799617767334,0.26483065520102367,0.009263896942138672,0.006732610646134604,grow,2,0.7,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-16.701427459716797,-10.524353981018066,-9.8452787399292,-14.025888442993164,-8.37853717803955,-11.895097160339356,3.0360490432918943,2,8
5,1.2403689861297607,0.060386120637065936,0.019071054458618165,0.020499646230951647,grow,2,0.7,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.37090492248535,-11.779791831970215,-10.334547996520996,-15.553325653076172,-10.024209976196289,-12.812556076049805,2.651628344467231,5,8
6,1.2426223278045654,0.09327712871605898,0.03522148132324219,0.04322667722569674,grow,2,0.9,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.997957229614258,-11.64632797241211,-10.847485542297363,-15.80391788482666,-10.822447776794434,-13.223627281188964,2.6382968689628608,6,8
7,1.225917148590088,0.15990694224970642,0.34974470138549807,0.07303412652014353,grow,2,0.9,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-17.89914894104004,-15.364384651184082,-12.35788631439209,-18.276165008544922,-12.855246543884277,-15.350566291809082,2.4591602798516154,12,8
8,1.4006990432739257,0.1205761464354411,0.0013246536254882812,0.002205686856017535,rhh,1,0.7,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.260360717773438,-12.853998184204102,-10.964959144592285,-16.383548736572266,-10.883341789245605,-13.66924171447754,2.6833785767524807,7,8
9,1.323880910873413,0.16819696613223947,0.013055896759033203,0.008297232669640386,rhh,1,0.7,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.668481826782227,-14.294578552246094,-11.854167938232422,-17.662723541259766,-12.200215339660645,-14.73603343963623,2.533581382792437,9,8
10,1.3544909954071045,0.07755942513040853,0.16620974540710448,0.11651660504735432,rhh,1,0.9,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-17.8942813873291,-14.69175910949707,-12.19309139251709,-17.46426773071289,-12.751489639282227,-14.998977851867675,2.3443132125777635,10,8
11,1.2683656215667725,0.10391559484847522,0.49797444343566893,0.4265917268594182,rhh,1,0.9,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-18.8232364654541,-19.10592269897461,-13.779808044433594,-19.74546241760254,-14.40849494934082,-17.17258491516113,2.539026285924067,15,8
12,1.4383644104003905,0.1505791352703044,0.006140708923339844,0.004174943764321816,rhh,2,0.7,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.583019256591797,-9.529561042785645,-9.720561981201172,-14.079671859741211,-8.502747535705566,-11.883112335205078,3.433846430889116,1,8
13,1.2714834690093995,0.11511283160089425,0.01891813278198242,0.004998567515321024,rhh,2,0.7,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-17.107833862304688,-11.087471961975098,-10.053936004638672,-15.021378517150879,-9.529659271240234,-12.560055923461913,2.9790212329614567,4,8
14,1.4877037048339843,0.12756830325590693,0.06015677452087402,0.014576736067446413,rhh,2,0.9,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.990234375,-10.61121940612793,-10.2125825881958,-15.132061958312988,-9.490890502929688,-12.487397766113281,2.9981217895978434,3,8
15,0.9723875999450684,0.07566628377408474,0.31186542510986326,0.14385926889000877,rhh,2,0.9,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-17.919315338134766,-15.794676780700684,-12.56800651550293,-18.847511291503906,-13.557263374328613,-15.73735466003418,2.418052033097014,14,8
0,1.2137129783630372,0.124632392090001,0.0033374309539794924,0.002638787724210646,grow,1,0.7,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.27739906311035,-12.887088775634766,-10.32494831085205,-16.4765625,-10.950277328491211,-13.583255195617676,2.830254757428263,6,9
1,0.9633424758911133,0.057908920030315975,0.011457252502441406,0.0021632635961521254,grow,1,0.7,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-18.065237045288086,-14.2975435256958,-12.044010162353516,-17.87088394165039,-12.782633781433105,-15.01206169128418,2.5213075692605282,10,9
2,0.9861156940460205,0.05799797228443005,0.0368532657623291,0.013133257926121087,grow,1,0.9,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.46088409423828,-16.101028442382812,-12.422345161437988,-18.24069595336914,-13.18916130065918,-15.682822990417481,2.5013715312783797,13,9
3,0.847313928604126,0.08918011870101689,0.17117366790771485,0.0920099327162852,grow,1,0.9,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.46563720703125,-16.61634635925293,-14.784632682800293,-20.465883255004883,-15.634556770324707,-17.393411254882814,2.20169612691302,15,9
4,1.0591489791870117,0.16220847738404798,0.005546140670776367,0.003839516090079852,grow,2,0.7,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.455886840820312,-11.212244033813477,-8.172228813171387,-13.444241523742676,-8.235616683959961,-11.704043579101562,3.4887693318544906,1,9
5,1.0924942016601562,0.10761888671270173,0.012940263748168946,0.009459214967106097,grow,2,0.7,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.38796615600586,-11.710577964782715,-9.591025352478027,-15.425883293151855,-10.105497360229492,-12.64419002532959,2.770995618901246,4,9
6,1.2805551528930663,0.146761285586416,0.04404945373535156,0.04520373007521155,grow,2,0.9,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-17.173641204833984,-14.130158424377441,-10.36109733581543,-16.2437744140625,-10.990514755249023,-13.779837226867675,2.7268927055560828,7,9
7,1.1407799243927002,0.10014906589193648,0.28853230476379393,0.09788824652179898,grow,2,0.9,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-18.154935836791992,-14.515222549438477,-12.53680419921875,-18.205801010131836,-13.600563049316406,-15.402665328979491,2.3529067097326144,12,9
8,1.4151686668395995,0.11059598935342405,0.0012197017669677735,0.001097569000260101,rhh,1,0.7,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.493867874145508,-12.908076286315918,-10.913795471191406,-16.532743453979492,-11.362748146057129,-13.84224624633789,2.6895919401633774,8,9
9,1.2066802978515625,0.10991163965946987,0.009278678894042968,0.0029138013224661516,rhh,1,0.7,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.946378707885742,-14.10755443572998,-11.674960136413574,-17.50982666015625,-12.403310775756836,-14.728406143188476,2.5770799500965964,9,9
10,1.287055492401123,0.10629494735925737,0.18500990867614747,0.0862356669893601,rhh,1,0.9,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.18208122253418,-14.395668983459473,-12.197999954223633,-17.467355728149414,-12.961368560791016,-15.040894889831543,2.39071376852101,11,9
11,1.107590627670288,0.06212350444323629,0.6019435405731202,0.2867432728162715,rhh,1,0.9,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-18.936920166015625,-18.552322387695312,-14.428811073303223,-20.364709854125977,-15.516833305358887,-17.559919357299805,2.22377536791719,16,9
12,1.4192676544189453,0.22400683424919263,0.008326911926269531,0.004824120023744369,rhh,2,0.7,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.606233596801758,-11.234798431396484,-8.180525779724121,-13.868311882019043,-8.271275520324707,-11.832229042053223,3.5737098920876473,2,9
13,1.0070401668548583,0.09804024300693293,0.017846298217773438,0.010318152172242507,rhh,2,0.7,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-17.381595611572266,-11.761871337890625,-9.13037395477295,-14.904210090637207,-9.573486328125,-12.550307464599609,3.16421375852019,3,9
14,0.9890962600708008,0.0790527178430159,0.03748054504394531,0.030573428579535596,rhh,2,0.9,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-17.297321319580078,-12.31672191619873,-8.800482749938965,-14.721732139587402,-10.267242431640625,-12.68070011138916,3.0493392068007124,5,9
15,0.9259713649749756,0.10501539674825458,0.22575206756591798,0.10387864861727115,rhh,2,0.9,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-18.155733108520508,-15.523487091064453,-13.004467010498047,-18.807666778564453,-13.89595890045166,-15.877462577819824,2.2839602565552,14,9
0,1.103006076812744,0.0988107200339336,0.0037895679473876954,0.0017349489811257074,grow,1,0.7,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.352445602416992,-12.13093090057373,-13.518259048461914,-12.36645221710205,-12.407066345214844,-13.555030822753906,1.958586904073784,8,10
1,0.9808285236358643,0.047579190231821486,0.010436487197875977,0.002527398654873931,grow,1,0.7,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.926748275756836,-13.674885749816895,-14.669231414794922,-13.89895248413086,-13.984471321105957,-14.830857849121093,1.5831455963669725,10,10
2,1.0854149341583252,0.07750154603333423,0.05084462165832519,0.04609146354434765,grow,1,0.9,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-17.923852920532227,-14.578214645385742,-15.30312442779541,-14.936384201049805,-13.91443920135498,-15.331203079223632,1.3749701832398407,13,10
3,0.9746501445770264,0.032862168808133106,0.19184365272521972,0.09989793794185117,grow,1,0.9,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.256816864013672,-16.455711364746094,-17.06801986694336,-16.558048248291016,-16.696353912353516,-17.206990051269532,1.0456956602397178,16,10
4,1.1791118144989015,0.05113166681010214,0.0036448001861572265,0.0028123249658309544,grow,2,0.7,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.25153160095215,-9.895873069763184,-11.45836067199707,-9.8432035446167,-9.742431640625,-11.63828010559082,2.8772725589743655,2,10
5,1.045386505126953,0.07355279119486456,0.00982494354248047,0.0072104681869653055,grow,2,0.7,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.480304718017578,-11.04627799987793,-12.620080947875977,-11.487868309020996,-11.48619270324707,-12.62414493560791,1.9972835905600754,5,10
6,1.0378084659576416,0.09629882492848572,0.04626884460449219,0.04187792550949347,grow,2,0.9,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.761205673217773,-11.168444633483887,-13.232131004333496,-12.023298263549805,-12.146163940429688,-13.06624870300293,1.960417599665538,6,10
7,0.8611939907073974,0.051868357525936104,0.35092973709106445,0.09039903780295326,grow,2,0.9,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-18.020919799804688,-14.726859092712402,-14.864433288574219,-14.144427299499512,-14.24174690246582,-15.199677276611329,1.4371178140375256,12,10
8,1.1773964405059814,0.09945684920780734,0.0007401943206787109,0.0007654252920646,rhh,1,0.7,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.389484405517578,-12.228126525878906,-13.277581214904785,-12.087106704711914,-12.115577697753906,-13.419575309753418,2.033507959744472,7,10
9,1.4057785511016845,0.30241514915413087,0.009391021728515626,0.011727037714007335,rhh,1,0.7,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.80678367614746,-13.430998802185059,-14.334259033203125,-13.529447555541992,-13.608301162719727,-14.541958045959472,1.663330898263276,9,10
10,1.0798485279083252,0.07206825753037806,0.1934478759765625,0.10184231791020426,rhh,1,0.9,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.046838760375977,-13.799631118774414,-14.789134979248047,-13.970466613769531,-14.054590225219727,-14.932132339477539,1.593692848613572,11,10
11,0.9459980964660645,0.07436670300104058,0.29775052070617675,0.40220965183889146,rhh,1,0.9,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-18.998985290527344,-18.229257583618164,-16.204952239990234,-15.646523475646973,-15.764890670776367,-16.968921852111816,1.3778012803051976,15,10
12,1.106856107711792,0.124969208402775,0.008169031143188477,0.00484555848360826,rhh,2,0.7,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.650165557861328,-9.355195999145508,-11.491585731506348,-9.79957389831543,-9.887405395507812,-11.636785316467286,3.092673618823095,1,10
13,1.0295505046844482,0.0590596969649372,0.020265579223632812,0.00898348865783677,rhh,2,0.7,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-17.213035583496094,-10.370335578918457,-12.237792015075684,-11.001510620117188,-10.974029541015625,-12.35934066772461,2.5016817946978303,4,10
14,1.1807255744934082,0.11252492871076382,0.043103694915771484,0.022320757783187727,rhh,2,0.9,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-17.142723083496094,-9.96907901763916,-12.290575981140137,-10.686412811279297,-11.6302490234375,-12.343807983398438,2.5269698292908136,3,10
15,1.0748703002929687,0.13013327221639667,0.24922213554382325,0.18695734868909358,rhh,2,0.9,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-18.01297378540039,-14.943775177001953,-15.345441818237305,-15.207099914550781,-14.933013916015625,-15.68846092224121,1.1728586969287156,14,10
